ca.rmen.nounours.lwp.robot - Installs by user by Android Version for 2011-06-26 - 2019-02-24
,,Metric,Installs by user,Notes
,,Dimension,All Android versions
2011-06-26 - 2019-02-24,2012-12-09,,78
2011-06-26 - 2019-02-24,2012-12-10,,60
2011-06-26 - 2019-02-24,2012-12-11,,67
2011-06-26 - 2019-02-24,2012-12-12,,67
2011-06-26 - 2019-02-24,2012-12-13,,59
2011-06-26 - 2019-02-24,2012-12-14,,53
2011-06-26 - 2019-02-24,2012-12-15,,67
2011-06-26 - 2019-02-24,2012-12-16,,64
2011-06-26 - 2019-02-24,2012-12-17,,47
2011-06-26 - 2019-02-24,2012-12-18,,66
2011-06-26 - 2019-02-24,2012-12-19,,56
2011-06-26 - 2019-02-24,2012-12-20,,51
2011-06-26 - 2019-02-24,2012-12-21,,59
2011-06-26 - 2019-02-24,2012-12-22,,52
2011-06-26 - 2019-02-24,2012-12-23,,59
2011-06-26 - 2019-02-24,2012-12-24,,55
2011-06-26 - 2019-02-24,2012-12-25,,89
2011-06-26 - 2019-02-24,2012-12-26,,96
2011-06-26 - 2019-02-24,2012-12-27,,86
2011-06-26 - 2019-02-24,2012-12-28,,61
2011-06-26 - 2019-02-24,2012-12-29,,57
2011-06-26 - 2019-02-24,2012-12-30,,51
2011-06-26 - 2019-02-24,2012-12-31,,49
2011-06-26 - 2019-02-24,2013-01-01,,51
2011-06-26 - 2019-02-24,2013-01-02,,53
2011-06-26 - 2019-02-24,2013-01-03,,51
2011-06-26 - 2019-02-24,2013-01-04,,48
2011-06-26 - 2019-02-24,2013-01-05,,66
2011-06-26 - 2019-02-24,2013-01-06,,48
2011-06-26 - 2019-02-24,2013-01-07,,36
2011-06-26 - 2019-02-24,2013-01-08,,38
2011-06-26 - 2019-02-24,2013-01-09,,52
2011-06-26 - 2019-02-24,2013-01-10,,32
2011-06-26 - 2019-02-24,2013-01-11,,54
2011-06-26 - 2019-02-24,2013-01-12,,54
2011-06-26 - 2019-02-24,2013-01-13,,48
2011-06-26 - 2019-02-24,2013-01-14,,30
2011-06-26 - 2019-02-24,2013-01-15,,30
2011-06-26 - 2019-02-24,2013-01-16,,22
2011-06-26 - 2019-02-24,2013-01-17,,27
2011-06-26 - 2019-02-24,2013-01-18,,30
2011-06-26 - 2019-02-24,2013-01-19,,43
2011-06-26 - 2019-02-24,2013-01-20,,31
2011-06-26 - 2019-02-24,2013-01-21,,32
2011-06-26 - 2019-02-24,2013-01-22,,27
2011-06-26 - 2019-02-24,2013-01-23,,26
2011-06-26 - 2019-02-24,2013-01-24,,34
2011-06-26 - 2019-02-24,2013-01-25,,23
2011-06-26 - 2019-02-24,2013-01-26,,37
2011-06-26 - 2019-02-24,2013-01-27,,35
2011-06-26 - 2019-02-24,2013-01-28,,37
2011-06-26 - 2019-02-24,2013-01-29,,28
2011-06-26 - 2019-02-24,2013-01-30,,46
2011-06-26 - 2019-02-24,2013-01-31,,53
2011-06-26 - 2019-02-24,2013-02-01,,48
2011-06-26 - 2019-02-24,2013-02-02,,63
2011-06-26 - 2019-02-24,2013-02-03,,56
2011-06-26 - 2019-02-24,2013-02-04,,40
2011-06-26 - 2019-02-24,2013-02-05,,42
2011-06-26 - 2019-02-24,2013-02-06,,45
2011-06-26 - 2019-02-24,2013-02-07,,31
2011-06-26 - 2019-02-24,2013-02-08,,56
2011-06-26 - 2019-02-24,2013-02-09,,56
2011-06-26 - 2019-02-24,2013-02-10,,53
2011-06-26 - 2019-02-24,2013-02-11,,58
2011-06-26 - 2019-02-24,2013-02-12,,48
2011-06-26 - 2019-02-24,2013-02-13,,45
2011-06-26 - 2019-02-24,2013-02-14,,50
2011-06-26 - 2019-02-24,2013-02-15,,42
2011-06-26 - 2019-02-24,2013-02-16,,66
2011-06-26 - 2019-02-24,2013-02-17,,69
2011-06-26 - 2019-02-24,2013-02-18,,55
2011-06-26 - 2019-02-24,2013-02-19,,42
2011-06-26 - 2019-02-24,2013-02-20,,38
2011-06-26 - 2019-02-24,2013-02-21,,37
2011-06-26 - 2019-02-24,2013-02-22,,43
2011-06-26 - 2019-02-24,2013-02-23,,40
2011-06-26 - 2019-02-24,2013-02-24,,30
2011-06-26 - 2019-02-24,2013-02-25,,28
2011-06-26 - 2019-02-24,2013-02-26,,34
2011-06-26 - 2019-02-24,2013-02-27,,44
2011-06-26 - 2019-02-24,2013-02-28,,46
2011-06-26 - 2019-02-24,2013-03-01,,54
2011-06-26 - 2019-02-24,2013-03-02,,60
2011-06-26 - 2019-02-24,2013-03-03,,44
2011-06-26 - 2019-02-24,2013-03-04,,50
2011-06-26 - 2019-02-24,2013-03-05,,36
2011-06-26 - 2019-02-24,2013-03-06,,42
2011-06-26 - 2019-02-24,2013-03-07,,46
2011-06-26 - 2019-02-24,2013-03-08,,43
2011-06-26 - 2019-02-24,2013-03-09,,50
2011-06-26 - 2019-02-24,2013-03-10,,61
2011-06-26 - 2019-02-24,2013-03-11,,43
2011-06-26 - 2019-02-24,2013-03-12,,59
2011-06-26 - 2019-02-24,2013-03-13,,46
2011-06-26 - 2019-02-24,2013-03-14,,56
2011-06-26 - 2019-02-24,2013-03-15,,59
2011-06-26 - 2019-02-24,2013-03-16,,44
2011-06-26 - 2019-02-24,2013-03-17,,52
2011-06-26 - 2019-02-24,2013-03-18,,39
2011-06-26 - 2019-02-24,2013-03-19,,43
2011-06-26 - 2019-02-24,2013-03-20,,53
2011-06-26 - 2019-02-24,2013-03-21,,32
2011-06-26 - 2019-02-24,2013-03-22,,49
2011-06-26 - 2019-02-24,2013-03-23,,57
2011-06-26 - 2019-02-24,2013-03-24,,57
2011-06-26 - 2019-02-24,2013-03-25,,38
2011-06-26 - 2019-02-24,2013-03-26,,39
2011-06-26 - 2019-02-24,2013-03-27,,38
2011-06-26 - 2019-02-24,2013-03-28,,41
2011-06-26 - 2019-02-24,2013-03-29,,58
2011-06-26 - 2019-02-24,2013-03-30,,64
2011-06-26 - 2019-02-24,2013-03-31,,47
2011-06-26 - 2019-02-24,2013-04-01,,40
2011-06-26 - 2019-02-24,2013-04-02,,46
2011-06-26 - 2019-02-24,2013-04-03,,53
2011-06-26 - 2019-02-24,2013-04-04,,39
2011-06-26 - 2019-02-24,2013-04-05,,35
2011-06-26 - 2019-02-24,2013-04-06,,52
2011-06-26 - 2019-02-24,2013-04-07,,30
2011-06-26 - 2019-02-24,2013-04-08,,42
2011-06-26 - 2019-02-24,2013-04-09,,39
2011-06-26 - 2019-02-24,2013-04-10,,43
2011-06-26 - 2019-02-24,2013-04-11,,42
2011-06-26 - 2019-02-24,2013-04-12,,35
2011-06-26 - 2019-02-24,2013-04-13,,52
2011-06-26 - 2019-02-24,2013-04-14,,31
2011-06-26 - 2019-02-24,2013-04-15,,29
2011-06-26 - 2019-02-24,2013-04-16,,32
2011-06-26 - 2019-02-24,2013-04-17,,32
2011-06-26 - 2019-02-24,2013-04-18,,33
2011-06-26 - 2019-02-24,2013-04-19,,37
2011-06-26 - 2019-02-24,2013-04-20,,43
2011-06-26 - 2019-02-24,2013-04-21,,33
2011-06-26 - 2019-02-24,2013-04-22,,32
2011-06-26 - 2019-02-24,2013-04-23,,30
2011-06-26 - 2019-02-24,2013-04-24,,35
2011-06-26 - 2019-02-24,2013-04-25,,28
2011-06-26 - 2019-02-24,2013-04-26,,40
2011-06-26 - 2019-02-24,2013-04-27,,34
2011-06-26 - 2019-02-24,2013-04-28,,46
2011-06-26 - 2019-02-24,2013-04-29,,26
2011-06-26 - 2019-02-24,2013-04-30,,18
2011-06-26 - 2019-02-24,2013-05-01,,34
2011-06-26 - 2019-02-24,2013-05-02,,42
2011-06-26 - 2019-02-24,2013-05-03,,49
2011-06-26 - 2019-02-24,2013-05-04,,50
2011-06-26 - 2019-02-24,2013-05-05,,47
2011-06-26 - 2019-02-24,2013-05-06,,42
2011-06-26 - 2019-02-24,2013-05-07,,42
2011-06-26 - 2019-02-24,2013-05-08,,36
2011-06-26 - 2019-02-24,2013-05-09,,49
2011-06-26 - 2019-02-24,2013-05-10,,50
2011-06-26 - 2019-02-24,2013-05-11,,48
2011-06-26 - 2019-02-24,2013-05-12,,37
2011-06-26 - 2019-02-24,2013-05-13,,36
2011-06-26 - 2019-02-24,2013-05-14,,43
2011-06-26 - 2019-02-24,2013-05-15,,42
2011-06-26 - 2019-02-24,2013-05-16,,30
2011-06-26 - 2019-02-24,2013-05-17,,36
2011-06-26 - 2019-02-24,2013-05-18,,32
2011-06-26 - 2019-02-24,2013-05-19,,34
2011-06-26 - 2019-02-24,2013-05-20,,23
2011-06-26 - 2019-02-24,2013-05-21,,35
2011-06-26 - 2019-02-24,2013-05-22,,28
2011-06-26 - 2019-02-24,2013-05-23,,25
2011-06-26 - 2019-02-24,2013-05-24,,37
2011-06-26 - 2019-02-24,2013-05-25,,30
2011-06-26 - 2019-02-24,2013-05-26,,32
2011-06-26 - 2019-02-24,2013-05-27,,29
2011-06-26 - 2019-02-24,2013-05-28,,21
2011-06-26 - 2019-02-24,2013-05-29,,27
2011-06-26 - 2019-02-24,2013-05-30,,29
2011-06-26 - 2019-02-24,2013-05-31,,26
2011-06-26 - 2019-02-24,2013-06-01,,26
2011-06-26 - 2019-02-24,2013-06-02,,35
2011-06-26 - 2019-02-24,2013-06-03,,20
2011-06-26 - 2019-02-24,2013-06-04,,29
2011-06-26 - 2019-02-24,2013-06-05,,25
2011-06-26 - 2019-02-24,2013-06-06,,21
2011-06-26 - 2019-02-24,2013-06-07,,28
2011-06-26 - 2019-02-24,2013-06-08,,21
2011-06-26 - 2019-02-24,2013-06-09,,22
2011-06-26 - 2019-02-24,2013-06-10,,28
2011-06-26 - 2019-02-24,2013-06-11,,23
2011-06-26 - 2019-02-24,2013-06-12,,21
2011-06-26 - 2019-02-24,2013-06-13,,40
2011-06-26 - 2019-02-24,2013-06-14,,33
2011-06-26 - 2019-02-24,2013-06-15,,33
2011-06-26 - 2019-02-24,2013-06-16,,32
2011-06-26 - 2019-02-24,2013-06-17,,24
2011-06-26 - 2019-02-24,2013-06-18,,21
2011-06-26 - 2019-02-24,2013-06-19,,18
2011-06-26 - 2019-02-24,2013-06-20,,29
2011-06-26 - 2019-02-24,2013-06-21,,27
2011-06-26 - 2019-02-24,2013-06-22,,30
2011-06-26 - 2019-02-24,2013-06-23,,21
2011-06-26 - 2019-02-24,2013-06-24,,17
2011-06-26 - 2019-02-24,2013-06-25,,35
2011-06-26 - 2019-02-24,2013-06-26,,23
2011-06-26 - 2019-02-24,2013-06-27,,23
2011-06-26 - 2019-02-24,2013-06-28,,35
2011-06-26 - 2019-02-24,2013-06-29,,28
2011-06-26 - 2019-02-24,2013-06-30,,18
2011-06-26 - 2019-02-24,2013-07-01,,35
2011-06-26 - 2019-02-24,2013-07-02,,35
2011-06-26 - 2019-02-24,2013-07-03,,28
2011-06-26 - 2019-02-24,2013-07-04,,31
2011-06-26 - 2019-02-24,2013-07-05,,30
2011-06-26 - 2019-02-24,2013-07-06,,17
2011-06-26 - 2019-02-24,2013-07-07,,23
2011-06-26 - 2019-02-24,2013-07-08,,32
2011-06-26 - 2019-02-24,2013-07-09,,18
2011-06-26 - 2019-02-24,2013-07-10,,22
2011-06-26 - 2019-02-24,2013-07-11,,22
2011-06-26 - 2019-02-24,2013-07-12,,21
2011-06-26 - 2019-02-24,2013-07-13,,22
2011-06-26 - 2019-02-24,2013-07-14,,32
2011-06-26 - 2019-02-24,2013-07-15,,18
2011-06-26 - 2019-02-24,2013-07-16,,28
2011-06-26 - 2019-02-24,2013-07-17,,30
2011-06-26 - 2019-02-24,2013-07-18,,26
2011-06-26 - 2019-02-24,2013-07-19,,21
2011-06-26 - 2019-02-24,2013-07-20,,19
2011-06-26 - 2019-02-24,2013-07-21,,28
2011-06-26 - 2019-02-24,2013-07-22,,17
2011-06-26 - 2019-02-24,2013-07-23,,27
2011-06-26 - 2019-02-24,2013-07-24,,26
2011-06-26 - 2019-02-24,2013-07-25,,16
2011-06-26 - 2019-02-24,2013-07-26,,18
2011-06-26 - 2019-02-24,2013-07-27,,32
2011-06-26 - 2019-02-24,2013-07-28,,21
2011-06-26 - 2019-02-24,2013-07-29,,23
2011-06-26 - 2019-02-24,2013-07-30,,17
2011-06-26 - 2019-02-24,2013-07-31,,26
2011-06-26 - 2019-02-24,2013-08-01,,21
2011-06-26 - 2019-02-24,2013-08-02,,23
2011-06-26 - 2019-02-24,2013-08-03,,18
2011-06-26 - 2019-02-24,2013-08-04,,19
2011-06-26 - 2019-02-24,2013-08-05,,15
2011-06-26 - 2019-02-24,2013-08-06,,33
2011-06-26 - 2019-02-24,2013-08-07,,13
2011-06-26 - 2019-02-24,2013-08-08,,22
2011-06-26 - 2019-02-24,2013-08-09,,17
2011-06-26 - 2019-02-24,2013-08-10,,20
2011-06-26 - 2019-02-24,2013-08-11,,17
2011-06-26 - 2019-02-24,2013-08-12,,21
2011-06-26 - 2019-02-24,2013-08-13,,19
2011-06-26 - 2019-02-24,2013-08-14,,21
2011-06-26 - 2019-02-24,2013-08-15,,21
2011-06-26 - 2019-02-24,2013-08-16,,18
2011-06-26 - 2019-02-24,2013-08-17,,26
2011-06-26 - 2019-02-24,2013-08-18,,15
2011-06-26 - 2019-02-24,2013-08-19,,24
2011-06-26 - 2019-02-24,2013-08-20,,14
2011-06-26 - 2019-02-24,2013-08-21,,12
2011-06-26 - 2019-02-24,2013-08-22,,11
2011-06-26 - 2019-02-24,2013-08-23,,19
2011-06-26 - 2019-02-24,2013-08-24,,21
2011-06-26 - 2019-02-24,2013-08-25,,24
2011-06-26 - 2019-02-24,2013-08-26,,12
2011-06-26 - 2019-02-24,2013-08-27,,24
2011-06-26 - 2019-02-24,2013-08-28,,16
2011-06-26 - 2019-02-24,2013-08-29,,18
2011-06-26 - 2019-02-24,2013-08-30,,14
2011-06-26 - 2019-02-24,2013-08-31,,26
2011-06-26 - 2019-02-24,2013-09-01,,12
2011-06-26 - 2019-02-24,2013-09-02,,14
2011-06-26 - 2019-02-24,2013-09-03,,16
2011-06-26 - 2019-02-24,2013-09-04,,14
2011-06-26 - 2019-02-24,2013-09-05,,17
2011-06-26 - 2019-02-24,2013-09-06,,19
2011-06-26 - 2019-02-24,2013-09-07,,19
2011-06-26 - 2019-02-24,2013-09-08,,27
2011-06-26 - 2019-02-24,2013-09-09,,12
2011-06-26 - 2019-02-24,2013-09-10,,21
2011-06-26 - 2019-02-24,2013-09-11,,12
2011-06-26 - 2019-02-24,2013-09-12,,13
2011-06-26 - 2019-02-24,2013-09-13,,16
2011-06-26 - 2019-02-24,2013-09-14,,21
2011-06-26 - 2019-02-24,2013-09-15,,24
2011-06-26 - 2019-02-24,2013-09-16,,21
2011-06-26 - 2019-02-24,2013-09-17,,10
2011-06-26 - 2019-02-24,2013-09-18,,20
2011-06-26 - 2019-02-24,2013-09-19,,26
2011-06-26 - 2019-02-24,2013-09-20,,25
2011-06-26 - 2019-02-24,2013-09-21,,13
2011-06-26 - 2019-02-24,2013-09-22,,16
2011-06-26 - 2019-02-24,2013-09-23,,27
2011-06-26 - 2019-02-24,2013-09-24,,15
2011-06-26 - 2019-02-24,2013-09-25,,17
2011-06-26 - 2019-02-24,2013-09-26,,16
2011-06-26 - 2019-02-24,2013-09-27,,24
2011-06-26 - 2019-02-24,2013-09-28,,24
2011-06-26 - 2019-02-24,2013-09-29,,16
2011-06-26 - 2019-02-24,2013-09-30,,20
2011-06-26 - 2019-02-24,2013-10-01,,20
2011-06-26 - 2019-02-24,2013-10-02,,13
2011-06-26 - 2019-02-24,2013-10-03,,18
2011-06-26 - 2019-02-24,2013-10-04,,20
2011-06-26 - 2019-02-24,2013-10-05,,16
2011-06-26 - 2019-02-24,2013-10-06,,25
2011-06-26 - 2019-02-24,2013-10-07,,19
2011-06-26 - 2019-02-24,2013-10-08,,11
2011-06-26 - 2019-02-24,2013-10-09,,13
2011-06-26 - 2019-02-24,2013-10-10,,19
2011-06-26 - 2019-02-24,2013-10-11,,14
2011-06-26 - 2019-02-24,2013-10-12,,18
2011-06-26 - 2019-02-24,2013-10-13,,15
2011-06-26 - 2019-02-24,2013-10-14,,8
2011-06-26 - 2019-02-24,2013-10-15,,19
2011-06-26 - 2019-02-24,2013-10-16,,18
2011-06-26 - 2019-02-24,2013-10-17,,20
2011-06-26 - 2019-02-24,2013-10-18,,16
2011-06-26 - 2019-02-24,2013-10-19,,26
2011-06-26 - 2019-02-24,2013-10-20,,15
2011-06-26 - 2019-02-24,2013-10-21,,9
2011-06-26 - 2019-02-24,2013-10-22,,21
2011-06-26 - 2019-02-24,2013-10-23,,14
2011-06-26 - 2019-02-24,2013-10-24,,12
2011-06-26 - 2019-02-24,2013-10-25,,21
2011-06-26 - 2019-02-24,2013-10-26,,23
2011-06-26 - 2019-02-24,2013-10-27,,13
2011-06-26 - 2019-02-24,2013-10-28,,13
2011-06-26 - 2019-02-24,2013-10-29,,13
2011-06-26 - 2019-02-24,2013-10-30,,19
2011-06-26 - 2019-02-24,2013-10-31,,14
2011-06-26 - 2019-02-24,2013-11-01,,14
2011-06-26 - 2019-02-24,2013-11-02,,12
2011-06-26 - 2019-02-24,2013-11-03,,26
2011-06-26 - 2019-02-24,2013-11-04,,8
2011-06-26 - 2019-02-24,2013-11-05,,14
2011-06-26 - 2019-02-24,2013-11-06,,20
2011-06-26 - 2019-02-24,2013-11-07,,20
2011-06-26 - 2019-02-24,2013-11-08,,13
2011-06-26 - 2019-02-24,2013-11-09,,17
2011-06-26 - 2019-02-24,2013-11-10,,16
2011-06-26 - 2019-02-24,2013-11-11,,17
2011-06-26 - 2019-02-24,2013-11-12,,15
2011-06-26 - 2019-02-24,2013-11-13,,20
2011-06-26 - 2019-02-24,2013-11-14,,20
2011-06-26 - 2019-02-24,2013-11-15,,15
2011-06-26 - 2019-02-24,2013-11-16,,14
2011-06-26 - 2019-02-24,2013-11-17,,12
2011-06-26 - 2019-02-24,2013-11-18,,15
2011-06-26 - 2019-02-24,2013-11-19,,11
2011-06-26 - 2019-02-24,2013-11-20,,18
2011-06-26 - 2019-02-24,2013-11-21,,15
2011-06-26 - 2019-02-24,2013-11-22,,17
2011-06-26 - 2019-02-24,2013-11-23,,19
2011-06-26 - 2019-02-24,2013-11-24,,12
2011-06-26 - 2019-02-24,2013-11-25,,14
2011-06-26 - 2019-02-24,2013-11-26,,24
2011-06-26 - 2019-02-24,2013-11-27,,17
2011-06-26 - 2019-02-24,2013-11-28,,12
2011-06-26 - 2019-02-24,2013-11-29,,24
2011-06-26 - 2019-02-24,2013-11-30,,20
2011-06-26 - 2019-02-24,2013-12-01,,20
2011-06-26 - 2019-02-24,2013-12-02,,12
2011-06-26 - 2019-02-24,2013-12-03,,16
2011-06-26 - 2019-02-24,2013-12-04,,7
2011-06-26 - 2019-02-24,2013-12-05,,16
2011-06-26 - 2019-02-24,2013-12-06,,15
2011-06-26 - 2019-02-24,2013-12-07,,20
2011-06-26 - 2019-02-24,2013-12-08,,12
2011-06-26 - 2019-02-24,2013-12-09,,14
2011-06-26 - 2019-02-24,2013-12-10,,11
2011-06-26 - 2019-02-24,2013-12-11,,16
2011-06-26 - 2019-02-24,2013-12-12,,16
2011-06-26 - 2019-02-24,2013-12-13,,8
2011-06-26 - 2019-02-24,2013-12-14,,21
2011-06-26 - 2019-02-24,2013-12-15,,13
2011-06-26 - 2019-02-24,2013-12-16,,18
2011-06-26 - 2019-02-24,2013-12-17,,17
2011-06-26 - 2019-02-24,2013-12-18,,22
2011-06-26 - 2019-02-24,2013-12-19,,20
2011-06-26 - 2019-02-24,2013-12-20,,13
2011-06-26 - 2019-02-24,2013-12-21,,16
2011-06-26 - 2019-02-24,2013-12-22,,20
2011-06-26 - 2019-02-24,2013-12-23,,26
2011-06-26 - 2019-02-24,2013-12-24,,22
2011-06-26 - 2019-02-24,2013-12-25,,34
2011-06-26 - 2019-02-24,2013-12-26,,23
2011-06-26 - 2019-02-24,2013-12-27,,25
2011-06-26 - 2019-02-24,2013-12-28,,28
2011-06-26 - 2019-02-24,2013-12-29,,34
2011-06-26 - 2019-02-24,2013-12-30,,27
2011-06-26 - 2019-02-24,2013-12-31,,20
2011-06-26 - 2019-02-24,2014-01-01,,20
2011-06-26 - 2019-02-24,2014-01-02,,47
2011-06-26 - 2019-02-24,2014-01-03,,76
2011-06-26 - 2019-02-24,2014-01-04,,32
2011-06-26 - 2019-02-24,2014-01-05,,50
2011-06-26 - 2019-02-24,2014-01-06,,31
2011-06-26 - 2019-02-24,2014-01-07,,23
2011-06-26 - 2019-02-24,2014-01-08,,27
2011-06-26 - 2019-02-24,2014-01-09,,22
2011-06-26 - 2019-02-24,2014-01-10,,38
2011-06-26 - 2019-02-24,2014-01-11,,39
2011-06-26 - 2019-02-24,2014-01-12,,28
2011-06-26 - 2019-02-24,2014-01-13,,22
2011-06-26 - 2019-02-24,2014-01-14,,29
2011-06-26 - 2019-02-24,2014-01-15,,37
2011-06-26 - 2019-02-24,2014-01-16,,20
2011-06-26 - 2019-02-24,2014-01-17,,21
2011-06-26 - 2019-02-24,2014-01-18,,31
2011-06-26 - 2019-02-24,2014-01-19,,41
2011-06-26 - 2019-02-24,2014-01-20,,27
2011-06-26 - 2019-02-24,2014-01-21,,25
2011-06-26 - 2019-02-24,2014-01-22,,29
2011-06-26 - 2019-02-24,2014-01-23,,41
2011-06-26 - 2019-02-24,2014-01-24,,36
2011-06-26 - 2019-02-24,2014-01-25,,35
2011-06-26 - 2019-02-24,2014-01-26,,28
2011-06-26 - 2019-02-24,2014-01-27,,23
2011-06-26 - 2019-02-24,2014-01-28,,27
2011-06-26 - 2019-02-24,2014-01-29,,22
2011-06-26 - 2019-02-24,2014-01-30,,24
2011-06-26 - 2019-02-24,2014-01-31,,37
2011-06-26 - 2019-02-24,2014-02-01,,33
2011-06-26 - 2019-02-24,2014-02-02,,28
2011-06-26 - 2019-02-24,2014-02-03,,25
2011-06-26 - 2019-02-24,2014-02-04,,21
2011-06-26 - 2019-02-24,2014-02-05,,27
2011-06-26 - 2019-02-24,2014-02-06,,14
2011-06-26 - 2019-02-24,2014-02-07,,30
2011-06-26 - 2019-02-24,2014-02-08,,38
2011-06-26 - 2019-02-24,2014-02-09,,32
2011-06-26 - 2019-02-24,2014-02-10,,31
2011-06-26 - 2019-02-24,2014-02-11,,37
2011-06-26 - 2019-02-24,2014-02-12,,22
2011-06-26 - 2019-02-24,2014-02-13,,31
2011-06-26 - 2019-02-24,2014-02-14,,34
2011-06-26 - 2019-02-24,2014-02-15,,29
2011-06-26 - 2019-02-24,2014-02-16,,36
2011-06-26 - 2019-02-24,2014-02-17,,23
2011-06-26 - 2019-02-24,2014-02-18,,18
2011-06-26 - 2019-02-24,2014-02-19,,25
2011-06-26 - 2019-02-24,2014-02-20,,29
2011-06-26 - 2019-02-24,2014-02-21,,31
2011-06-26 - 2019-02-24,2014-02-22,,33
2011-06-26 - 2019-02-24,2014-02-23,,31
2011-06-26 - 2019-02-24,2014-02-24,,36
2011-06-26 - 2019-02-24,2014-02-25,,25
2011-06-26 - 2019-02-24,2014-02-26,,32
2011-06-26 - 2019-02-24,2014-02-27,,22
2011-06-26 - 2019-02-24,2014-02-28,,22
2011-06-26 - 2019-02-24,2014-03-01,,43
2011-06-26 - 2019-02-24,2014-03-02,,32
2011-06-26 - 2019-02-24,2014-03-03,,26
2011-06-26 - 2019-02-24,2014-03-04,,24
2011-06-26 - 2019-02-24,2014-03-05,,33
2011-06-26 - 2019-02-24,2014-03-06,,37
2011-06-26 - 2019-02-24,2014-03-07,,26
2011-06-26 - 2019-02-24,2014-03-08,,24
2011-06-26 - 2019-02-24,2014-03-09,,26
2011-06-26 - 2019-02-24,2014-03-10,,25
2011-06-26 - 2019-02-24,2014-03-11,,21
2011-06-26 - 2019-02-24,2014-03-12,,31
2011-06-26 - 2019-02-24,2014-03-13,,27
2011-06-26 - 2019-02-24,2014-03-14,,22
2011-06-26 - 2019-02-24,2014-03-15,,26
2011-06-26 - 2019-02-24,2014-03-16,,21
2011-06-26 - 2019-02-24,2014-03-17,,19
2011-06-26 - 2019-02-24,2014-03-18,,28
2011-06-26 - 2019-02-24,2014-03-19,,23
2011-06-26 - 2019-02-24,2014-03-20,,20
2011-06-26 - 2019-02-24,2014-03-21,,28
2011-06-26 - 2019-02-24,2014-03-22,,27
2011-06-26 - 2019-02-24,2014-03-23,,32
2011-06-26 - 2019-02-24,2014-03-24,,17
2011-06-26 - 2019-02-24,2014-03-25,,26
2011-06-26 - 2019-02-24,2014-03-26,,25
2011-06-26 - 2019-02-24,2014-03-27,,22
2011-06-26 - 2019-02-24,2014-03-28,,29
2011-06-26 - 2019-02-24,2014-03-29,,23
2011-06-26 - 2019-02-24,2014-03-30,,19
2011-06-26 - 2019-02-24,2014-03-31,,33
2011-06-26 - 2019-02-24,2014-04-01,,25
2011-06-26 - 2019-02-24,2014-04-02,,29
2011-06-26 - 2019-02-24,2014-04-03,,26
2011-06-26 - 2019-02-24,2014-04-04,,28
2011-06-26 - 2019-02-24,2014-04-05,,23
2011-06-26 - 2019-02-24,2014-04-06,,29
2011-06-26 - 2019-02-24,2014-04-07,,19
2011-06-26 - 2019-02-24,2014-04-08,,29
2011-06-26 - 2019-02-24,2014-04-09,,33
2011-06-26 - 2019-02-24,2014-04-10,,25
2011-06-26 - 2019-02-24,2014-04-11,,30
2011-06-26 - 2019-02-24,2014-04-12,,37
2011-06-26 - 2019-02-24,2014-04-13,,33
2011-06-26 - 2019-02-24,2014-04-14,,27
2011-06-26 - 2019-02-24,2014-04-15,,36
2011-06-26 - 2019-02-24,2014-04-16,,28
2011-06-26 - 2019-02-24,2014-04-17,,21
2011-06-26 - 2019-02-24,2014-04-18,,25
2011-06-26 - 2019-02-24,2014-04-19,,28
2011-06-26 - 2019-02-24,2014-04-20,,32
2011-06-26 - 2019-02-24,2014-04-21,,33
2011-06-26 - 2019-02-24,2014-04-22,,24
2011-06-26 - 2019-02-24,2014-04-23,,34
2011-06-26 - 2019-02-24,2014-04-24,,19
2011-06-26 - 2019-02-24,2014-04-25,,31
2011-06-26 - 2019-02-24,2014-04-26,,16
2011-06-26 - 2019-02-24,2014-04-27,,22
2011-06-26 - 2019-02-24,2014-04-28,,11
2011-06-26 - 2019-02-24,2014-04-29,,17
2011-06-26 - 2019-02-24,2014-04-30,,21
2011-06-26 - 2019-02-24,2014-05-01,,60
2011-06-26 - 2019-02-24,2014-05-02,,40
2011-06-26 - 2019-02-24,2014-05-03,,43
2011-06-26 - 2019-02-24,2014-05-04,,34
2011-06-26 - 2019-02-24,2014-05-05,,48
2011-06-26 - 2019-02-24,2014-05-06,,43
2011-06-26 - 2019-02-24,2014-05-07,,44
2011-06-26 - 2019-02-24,2014-05-08,,45
2011-06-26 - 2019-02-24,2014-05-09,,50
2011-06-26 - 2019-02-24,2014-05-10,,38
2011-06-26 - 2019-02-24,2014-05-11,,34
2011-06-26 - 2019-02-24,2014-05-12,,32
2011-06-26 - 2019-02-24,2014-05-13,,25
2011-06-26 - 2019-02-24,2014-05-14,,27
2011-06-26 - 2019-02-24,2014-05-15,,22
2011-06-26 - 2019-02-24,2014-05-16,,36
2011-06-26 - 2019-02-24,2014-05-17,,51
2011-06-26 - 2019-02-24,2014-05-18,,41
2011-06-26 - 2019-02-24,2014-05-19,,48
2011-06-26 - 2019-02-24,2014-05-20,,34
2011-06-26 - 2019-02-24,2014-05-21,,19
2011-06-26 - 2019-02-24,2014-05-22,,26
2011-06-26 - 2019-02-24,2014-05-23,,31
2011-06-26 - 2019-02-24,2014-05-24,,20
2011-06-26 - 2019-02-24,2014-05-25,,21
2011-06-26 - 2019-02-24,2014-05-26,,24
2011-06-26 - 2019-02-24,2014-05-27,,19
